method,group_type,group_value,n_queries,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard,retrieved_size,candidate_size
oracle_compose_exact_not_L100,gold_size_bin,03-05,138,0.35108695652173916,0.38623188405797104,0.8246376811594203,0.8246376811594203,0.3541252237489724,0.37184415328349346,0.48807614471902167,0.02586438152419594,0.8702898550724637,0.05007517251421244,0.02585832798516007,89.85507246376811,141.8913043478261
oracle_compose_exact_not_L100,gold_size_bin,06-20,159,0.05432437932437932,0.07738517597008163,0.37298266024681115,0.37298266024681115,0.07938271682077362,0.07845975635376697,0.1649930482517586,0.08104614968066076,0.4673222828883207,0.04911507366493464,0.026346639726605933,47.880503144654085,85.88050314465409
oracle_compose_exact_not_L100,gold_size_bin,101-200,148,0.015475570239354674,0.020926302522371605,0.020926302522371605,0.02912162162162162,0.46205520938527606,0.22908725319561396,0.07702665346136375,0.5878378378378378,0.020926302522371605,0.03987267801983656,0.020926302522371605,2.9121621621621623,2.9121621621621623
oracle_compose_exact_not_L100,gold_size_bin,51-100,32,0.014043894213667307,0.014668894213667308,0.014668894213667308,0.014668894213667308,0.326420417945933,0.13976532509348183,0.047696714955903045,0.5,0.014668894213667308,0.028235609464970453,0.014668894213667308,1.4375,1.4375
oracle_compose_exact_not_L1000,overall,all,700,0.3998671590748153,0.4667855161436841,0.641746786470503,0.6665378174065913,0.6786904891412125,0.6671438094232364,0.5930898958380865,0.3745493720899783,0.7156515483752649,0.17847788370798767,0.12061551177867087,69.62428571428572,767.6657142857143
oracle_compose_exact_not_L1000,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.001980000000000001,0.99,0.003952095808383234,0.001980000000000001,100.0,1000.0
oracle_compose_exact_not_L1000,template,_ or _,100,0.33666666666666667,0.4725,0.955,0.955,0.3009825672799927,0.36565462012296196,0.4921987295079346,0.0029596258457560993,1.0,0.005899939183879727,0.0029596258457560993,100.0,1486.48
oracle_compose_exact_not_L1000,template,_ or _ or _,100,0.07766666666666666,0.16366666666666668,0.596,0.596,0.09787230694054003,0.1380589648490144,0.26709551121336444,0.0038880506880662733,0.9983333333333333,0.007741119671138117,0.003888044564597049,100.0,1730.14
oracle_compose_exact_not_L1000,template,_ that are also _,100,0.21934124118314816,0.30239819760415665,0.4302864394099053,0.5172349640063302,0.9742194139249579,0.9494012162409821,0.6105882555087087,0.8010098902433509,0.4302864394099053,0.37789160494100715,0.25461871052277846,44.81,116.58
oracle_compose_exact_not_L1000,template,_ that are also _ but not _,100,0.039496944954219744,0.15104507531688,0.30805239246553073,0.3946410844217238,0.9897508786250395,0.9557618881788631,0.5155642746630974,0.9886804713804713,0.30805239246553073,0.4596025255039949,0.30763081011212384,39.64,39.64
