method,group_type,group_value,n_queries,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard,retrieved_size,candidate_size
oracle_compose_exact_not_L100,gold_size_bin,03-05,138,0.35108695652173916,0.38623188405797104,0.8543478260869566,0.8543478260869566,0.3515632895244107,0.3691569904938466,0.493721283238854,0.022828417006465488,0.8684782608695651,0.04441219779595725,0.022821822693040693,89.85507246376811,152.44202898550725
oracle_compose_exact_not_L100,gold_size_bin,06-20,159,0.05432437932437932,0.07738517597008163,0.4631294107709203,0.4631294107709203,0.079624069180047,0.07882363716050117,0.1938210624449006,0.07799809015924032,0.4673222828883207,0.04354631907614803,0.023299831092941745,47.880503144654085,96.14465408805032
oracle_compose_exact_not_L100,gold_size_bin,101-200,148,0.01482875564998451,0.019546632207320665,0.019546632207320665,0.027229729729729726,0.44889071112757006,0.21896183909048195,0.07362215691016175,0.5878378378378378,0.019546632207320665,0.037323136268151424,0.019546632207320665,2.722972972972973,2.722972972972973
oracle_compose_exact_not_L100,gold_size_bin,51-100,32,0.013728372547526624,0.014040872547526624,0.014040872547526624,0.014040872547526624,0.3310668458625952,0.1402316618744576,0.047867627226595745,0.5625,0.014040872547526624,0.027133387982779335,0.014040872547526624,1.375,1.375
oracle_compose_exact_not_L1000,overall,all,700,0.39994626340915007,0.4656227059635865,0.6392075846639946,0.6638291816987811,0.6788495365168224,0.6665540967864871,0.5914625778786036,0.37425956489371537,0.7143028227592326,0.1765716191773622,0.11913577835403742,69.55142857142857,788.7028571428572
oracle_compose_exact_not_L1000,template,_,100,0.92,0.935,0.945,0.945,0.9168978648383113,0.9218600833457177,0.9240707428049874,0.001980000000000001,0.99,0.003952095808383234,0.001980000000000001,100.0,1000.0
oracle_compose_exact_not_L1000,template,_ or _,100,0.3416666666666666,0.4725,0.955,0.955,0.3044910131723559,0.3660362262771671,0.49217045424876926,0.0027784132817349565,1.0,0.005540217669419498,0.0027784132817349565,100.0,1537.94
oracle_compose_exact_not_L1000,template,_ or _ or _,100,0.07799999999999999,0.16033333333333333,0.5926666666666667,0.5926666666666667,0.09995185821815276,0.13840467193016465,0.26766299590840137,0.003530451938570089,0.9983333333333333,0.007032937025756746,0.0035304458236636587,100.0,1834.97
oracle_compose_exact_not_L1000,template,_ that are also _,100,0.21957388801762565,0.30259429632398066,0.4284333458937823,0.5150069055555893,0.9782438876038995,0.9506721257411965,0.6087270287579779,0.7994600703105479,0.4284333458937823,0.3751402436161667,0.2523788403867815,44.74,107.94
oracle_compose_exact_not_L1000,template,_ that are also _ but not _,100,0.03958390147595888,0.15114184501891284,0.305563613018634,0.39134123260033304,0.9903837502512447,0.9556882624927203,0.5125989933941351,0.9887206641461423,0.305563613018634,0.45685468650339695,0.30513077582303916,39.32,39.32
oracle_compose_exact_not_L1000,template,_ that are also both _ and _,100,0.27079938770379947,0.2777894670688788,0.2777894670688788,0.2777894670688788,0.5369783815337928,0.3988386773540742,0.3988386773540742,0.8223452380952381,0.2777894670688788,0.3854789272475031,0.2671498566792685,2.8,2.8
oracle_compose_exact_not_L1000,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93616915268188,0.0010021164837742639,1.0,0.0020022263709089465,0.0010021164837742639,100.0,997.95
oracle_compose_exact_not_L1000,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.9506726457399103,0.9506726457399103,0.9183988057246484,0.9248296796581802,0.9266239315760189,0.012489076580360865,0.984304932735426,0.014276483956931475,0.010246924113993146,95.21076233183857,929.8071748878924
oracle_compose_exact_not_L1000,gold_size_bin,03-05,138,0.3007246376811594,0.4056763285024155,0.8342995169082125,0.8342995169082125,0.2915708548311654,0.3415223497778532,0.45651240742834515,0.0750067477663685,0.9241545893719807,0.041578257169898054,0.028146844384725988,89.97101449275362,1433.231884057971
oracle_compose_exact_not_L1000,gold_size_bin,06-20,159,0.1638151285348843,0.21118834406847722,0.4145426417623976,0.4145426417623976,0.3288817618425401,0.26153915782409676,0.32236071278771944,0.4496642892889202,0.6199933755150182,0.20984688250853514,0.144300313902625,49.100628930817614,878.7924528301887
oracle_compose_exact_not_L1000,gold_size_bin,101-200,148,0.035656593174123494,0.13601618449578412,0.29793839240303654,0.4143918918918919,0.9855592147669892,0.9502884772787573,0.5308391558893869,0.9831278669819546,0.29793839240303654,0.4455836373246424,0.2971577887785537,42.013513513513516,42.013513513513516
oracle_compose_exact_not_L1000,gold_size_bin,51-100,32,0.05120634873713063,0.1951005884035405,0.32202543173725695,0.32202543173725695,1.0,0.9685420058167379,0.45526272323693856,0.9951923076923077,0.32202543173725695,0.48020766779399093,0.32195667486156937,31.65625,31.65625
oracle_compose_exact_not_L25,overall,all,700,0.37922822153182045,0.40373835324407975,0.5727145437202703,0.5730869742167121,0.4229410169064069,0.4084005289425072,0.4585633900296493,0.14358827337093905,0.5727145437202703,0.1093404174593509,0.06765281555679337,19.99,19.99
oracle_compose_exact_not_L25,template,_,100,0.92,0.935,0.935,0.935,0.9168978648383113,0.9218600833457177,0.9218600833457177,0.07479999999999999,0.935,0.13851851851851854,0.07469230769230768,25.0,25.0
oracle_compose_exact_not_L25,template,_ or _,100,0.45,0.5225,0.95,0.95,0.45979794699032,0.48853890049015825,0.6316355702323395,0.10300758937663285,0.95,0.1846461358463598,0.1028451374001964,39.74,39.74
oracle_compose_exact_not_L25,template,_ or _ or _,100,0.14566666666666667,0.1996666666666667,0.955,0.955,0.1819851019730525,0.19688781013063136,0.48031153050577147,0.12845950547346957,0.955,0.22388366682970165,0.12817963901668647,48.27,48.27
oracle_compose_exact_not_L25,template,_ that are also _,100,0.1937920966901565,0.1937920966901565,0.1937920966901565,0.1953073930797335,0.32822805178754516,0.24788980443193967,0.20948950465029617,0.35880651232825145,0.1937920966901565,0.12136430441580678,0.11259860901840799,2.39,2.39
oracle_compose_exact_not_L25,template,_ that are also _ but not _,100,0.0037445565966891703,0.0038154785825047733,0.0038154785825047733,0.004907195668020411,0.13189494865014673,0.05574346241691304,0.018763399691229393,0.27,0.0038154785825047733,0.007484368807377031,0.0038154785825047733,0.49,0.49
oracle_compose_exact_not_L25,template,_ that are also both _ and _,100,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01678320410547232,0.013505011417821296,0.013505011417821296,0.03,0.01139423076923077,0.012605042016806723,0.01139423076923077,0.03,0.03
oracle_compose_exact_not_L25,template,_ that are not _,100,0.93,0.96,0.96,0.96,0.925,0.9343786303643695,0.9343786303643695,0.04004430641821946,0.96,0.07688088578088575,0.04004430641821946,24.01,24.01
oracle_compose_exact_not_L25,gold_size_bin,01-02,223,0.9192825112107623,0.9394618834080718,0.9394618834080718,0.9394618834080718,0.9156492667436374,0.922080140677169,0.922080140677169,0.10477615190424704,0.9394618834080718,0.15216204056913746,0.1047278593895868,22.816143497757846,22.816143497757846
oracle_compose_exact_not_L25,gold_size_bin,03-05,138,0.3652173913043479,0.4278985507246377,0.855072463768116,0.855072463768116,0.38306272785404155,0.4085364691358162,0.5540423208843002,0.09442894728360728,0.855072463768116,0.168784597247914,0.09427544668511843,37.072463768115945,37.072463768115945
oracle_compose_exact_not_L25,gold_size_bin,06-20,159,0.058528866311885176,0.08368609901628768,0.45685171746492503,0.45685171746492503,0.07543376643413048,0.07871156895043045,0.22067528889031318,0.0761982060369336,0.45685171746492503,0.11208308206965212,0.06435150362305044,23.18867924528302,23.18867924528302
oracle_compose_exact_not_L25,gold_size_bin,101-200,148,0.0045419354993863495,0.004589855760072568,0.004589855760072568,0.006351351351351352,0.16701990800875166,0.07028967494928019,0.023633695715086438,0.31756756756756754,0.004589855760072568,0.009006510852525015,0.004589855760072568,0.6351351351351351,0.6351351351351351
oracle_compose_exact_not_L25,gold_size_bin,51-100,32,0.002545589836730986,0.002545589836730986,0.002545589836730986,0.002545589836730986,0.07166730182731074,0.030014212262243815,0.01023448338499265,0.15625,0.002545589836730986,0.004990909348982931,0.002545589836730986,0.25,0.25
oracle_compose_exact_not_L250,overall,all,700,0.373949064298732,0.4117982149101392,0.5415783230437738,0.5458960936847826,0.5520211262758926,0.4958324660527586,0.45729354819809587,0.26422173071823407,0.6096497516152024,0.05473270232538955,0.033288378387906804,60.25142857142857,200.2042857142857
oracle_compose_exact_not_L250,template,_,100,0.92,0.935,0.945,0.945,0.9168978648383113,0.9218600833457177,0.9240707428049874,0.007640000000000003,0.955,0.015158730158730154,0.007639521912350599,100.0,250.0
oracle_compose_exact_not_L250,template,_ or _,100,0.38,0.475,0.955,0.955,0.34727538014111303,0.39187320219181954,0.5168096170441746,0.010713293380393746,0.9925,0.02118188762030275,0.010713012656379285,100.0,393.5
oracle_compose_exact_not_L250,template,_ or _ or _,100,0.08966666666666664,0.16799999999999998,0.576,0.576,0.11204541334278505,0.1487265301773143,0.2709811402305962,0.013265302358727653,0.985,0.026139248205755018,0.013264118072259587,100.0,478.41
oracle_compose_exact_not_L250,template,_ that are also _,100,0.2097739710406844,0.23162751077946628,0.2320882677149085,0.2475920240254753,0.7501126628191415,0.5511729225529781,0.31236828764779057,0.7362548817374293,0.2320882677149085,0.136394695780179,0.09391012847721289,14.65,23.65
oracle_compose_exact_not_L250,template,_ that are also _ but not _,100,0.025610959791920074,0.050368140999655614,0.050368140999655614,0.06508877917615032,0.682427331624695,0.42558788755696847,0.14342789079709997,0.8271428571428572,0.050368140999655614,0.0926773588297081,0.05036423459706177,6.51,6.51
oracle_compose_exact_not_L250,template,_ that are also both _ and _,100,0.06259185259185258,0.06259185259185258,0.06259185259185258,0.06259185259185258,0.1303892311652023,0.09722800618014261,0.09722800618014261,0.2505555555555556,0.06259185259185258,0.08364842467474044,0.05314740814740815,0.6,0.6
oracle_compose_exact_not_L250,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93616915268188,0.003980224852675338,0.99,0.007928571008311376,0.003980224852675338,100.0,248.76
oracle_compose_exact_not_L250,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.9506726457399103,0.9506726457399103,0.9183988057246484,0.9248296796581802,0.9266239315760189,0.03319061781617751,0.9641255605381166,0.04046957694736745,0.03094825096072935,93.73991031390135,231.74887892376682
oracle_compose_exact_not_L250,gold_size_bin,03-05,138,0.30434782608695654,0.3876811594202899,0.8101449275362319,0.8101449275362319,0.2889042912012267,0.32869579446267605,0.44126638461119033,0.017028440697369654,0.8945652173913043,0.0217505107910465,0.011231135824895409,89.8623188405797,368.45652173913044
oracle_compose_exact_not_L250,gold_size_bin,06-20,159,0.061168880036804575,0.09785651106405824,0.2896804104351274,0.2896804104351274,0.10999410746147982,0.10572079890762826,0.16348407595208564,0.15124487268978068,0.49722758024644814,0.05863808639216354,0.03526416093216088,48.0503144654088,228.83647798742138
oracle_compose_exact_not_L250,gold_size_bin,101-200,148,0.023975191400839212,0.05223976255236233,0.05255108480603951,0.07297297297297296,0.6960981914516777,0.4572293441636732,0.15423801239099655,0.8321340821340822,0.05255108480603951,0.09624763086272714,0.052536663885678445,7.344594594594595,7.344594594594595
oracle_compose_exact_not_L250,gold_size_bin,51-100,32,0.03094264862300778,0.045877510005080134,0.045877510005080134,0.045877510005080134,0.6634833471729791,0.34394181483659436,0.11726225033192396,0.875,0.045877510005080134,0.08495313672836585,0.045877510005080134,4.5,4.5
oracle_compose_exact_not_L50,overall,all,700,0.3801291506504277,0.39424080758599317,0.57790747425266,0.5786998458490189,0.4570890401402325,0.4181038791785913,0.45368996144167606,0.16326940602183532,0.57790747425266,0.06898992340651965,0.04349217200125763,38.7,40.43571428571428
oracle_compose_exact_not_L50,template,_,100,0.92,0.935,0.94,0.94,0.9168978648383113,0.9218600833457177,0.9230284439817873,0.037599999999999995,0.94,0.07230769230769228,0.03757647058823529,50.0,50.0
oracle_compose_exact_not_L50,template,_ or _,100,0.4475,0.475,0.955,0.955,0.4496259424359612,0.46240164544809476,0.5993339038300518,0.05069718655455532,0.955,0.09598603314233731,0.05065967750953317,80.23,80.23
oracle_compose_exact_not_L50,template,_ or _ or _,100,0.142,0.16799999999999998,0.9586666666666668,0.9586666666666668,0.17630500454966744,0.1797935466688582,0.43271995213525455,0.06277333513959706,0.9586666666666668,0.11714716707981758,0.06270808235038743,86.04,98.19
oracle_compose_exact_not_L50,template,_ that are also _,100,0.19698102636622217,0.1971207809435498,0.1971207809435498,0.20001044399707013,0.42219405064568777,0.28825460794848107,0.22307188548173076,0.47199551986921323,0.1971207809435498,0.12110493742021411,0.10911630081276304,4.41,4.41
oracle_compose_exact_not_L50,template,_ that are also _ but not _,100,0.009037344426088048,0.009179188397719253,0.009179188397719253,0.011836126518711203,0.2805025456009741,0.11845367937843315,0.03992143088484319,0.44,0.009179188397719253,0.017876569857839836,0.009179188397719253,1.18,1.18
oracle_compose_exact_not_L50,template,_ that are also both _ and _,100,0.015385683760683761,0.015385683760683761,0.015385683760683761,0.015385683760683761,0.029097872911026078,0.021584961096184793,0.021584961096184793,0.06,0.015385683760683761,0.01966131907308378,0.015385683760683761,0.07,0.07
oracle_compose_exact_not_L50,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93616915268188,0.019819800589481438,0.97,0.03884574496465252,0.019819800589481438,48.97,48.97
oracle_compose_exact_not_L50,gold_size_bin,01-02,223,0.9192825112107623,0.9394618834080718,0.9461883408071748,0.9461883408071748,0.9156492667436374,0.922080140677169,0.9234069940195817,0.07597099572138775,0.9461883408071748,0.10241243376197415,0.07596044441566366,45.91479820627803,45.91479820627803
oracle_compose_exact_not_L50,gold_size_bin,03-05,138,0.36195652173913045,0.38623188405797104,0.860144927536232,0.860144927536232,0.3734044024343648,0.38513214256507483,0.5229555156023558,0.04638859500352598,0.860144927536232,0.08770887699108457,0.0463538820454498,73.02898550724638,75.03623188405797
oracle_compose_exact_not_L50,gold_size_bin,06-20,159,0.059990996075901734,0.07256961242810299,0.4604102832876418,0.4604102832876418,0.08159166323096308,0.0769168531278833,0.20249069530203795,0.06254984942722422,0.4604102832876418,0.0639976534890201,0.034456029181058896,41.22641509433962,47.125786163522015
oracle_compose_exact_not_L50,gold_size_bin,101-200,148,0.009372838024681673,0.009563107314518718,0.009563107314518718,0.013310810810810812,0.3077223992895192,0.13021940823018657,0.043784039014714046,0.46621621621621623,0.009563107314518718,0.018627753962348354,0.009563107314518718,1.3310810810810811,1.3310810810810811
oracle_compose_exact_not_L50,gold_size_bin,51-100,32,0.006708032861816685,0.006708032861816685,0.006708032861816685,0.006708032861816685,0.1789607665567919,0.0749486348319941,0.025602933202491115,0.375,0.006708032861816685,0.013081691865377564,0.006708032861816685,0.65625,0.65625
oracle_compose_exact_not_L500,overall,all,700,0.38406311208417865,0.4356066174317086,0.5705737013368358,0.5807006443702918,0.6310113915694782,0.5915139872559692,0.504923572253925,0.33753093970926384,0.6429308441939786,0.09137420629192788,0.054791114339242254,62.962857142857146,397.8385714285714
oracle_compose_exact_not_L500,template,_,100,0.92,0.935,0.945,0.945,0.9168978648383113,0.9218600833457177,0.9240707428049874,0.003900000000000001,0.975,0.007768924302788843,0.0038999600798403206,100.0,500.0
oracle_compose_exact_not_L500,template,_ or _,100,0.3725,0.475,0.955,0.955,0.33082301484576604,0.3771276132303905,0.502174561421342,0.005427005311563542,0.9975,0.010791072627747986,0.005426975039722409,100.0,780.16
oracle_compose_exact_not_L500,template,_ or _ or _,100,0.079,0.16399999999999998,0.5776666666666667,0.5776666666666667,0.10120359762354365,0.14115651182458075,0.26496005641766784,0.006799822487732981,0.9916666666666667,0.013496571442830469,0.006799650314466141,100.0,938.96
oracle_compose_exact_not_L500,template,_ that are also _,100,0.21737078523294862,0.2740301090277053,0.28949926127115916,0.3251627551322052,0.9308278141620214,0.803678004789464,0.4191816009975981,0.8015876101013951,0.28949926127115916,0.1973601068387705,0.11834276807865977,23.46,50.0
oracle_compose_exact_not_L500,template,_ that are also _ but not _,100,0.03648495631437666,0.10813016995232912,0.12376393837809914,0.15898904575124506,0.9210629316899624,0.7492995674880882,0.2748113917048267,0.9627380952380952,0.12376393837809914,0.21323466753099646,0.12371835899402157,15.92,15.92
oracle_compose_exact_not_L500,template,_ that are also both _ and _,100,0.1330860430419254,0.1330860430419254,0.1330860430419254,0.1330860430419254,0.2912645178267422,0.21309749974917358,0.21309749974917358,0.5802777777777778,0.1330860430419254,0.19300352200352197,0.12336382081970317,1.36,1.36
oracle_compose_exact_not_L500,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93616915268188,0.00198626704828234,0.99,0.003964579296838866,0.00198626704828234,100.0,498.47
oracle_compose_exact_not_L500,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.9506726457399103,0.9506726457399103,0.9183988057246484,0.9248296796581802,0.9266239315760189,0.015744826137561677,0.9730941704035875,0.02024668742361793,0.013502655769777073,94.26008968609865,464.21973094170403
oracle_compose_exact_not_L500,gold_size_bin,03-05,138,0.30169082125603863,0.3904589371980677,0.8158212560386473,0.8158212560386473,0.28275309615673133,0.32405524117844076,0.43778505806296014,0.026706725037568886,0.903864734299517,0.020538442970836113,0.012093176531403812,89.8840579710145,727.7608695652174
oracle_compose_exact_not_L500,gold_size_bin,06-20,159,0.09638535201798243,0.1372658551626365,0.3301379725630558,0.3301379725630558,0.1993461545107598,0.1685873711007812,0.22638821731675718,0.3430009731116047,0.5408297964624268,0.11430245758939583,0.07146168854262683,48.39622641509434,450.188679245283
oracle_compose_exact_not_L500,gold_size_bin,101-200,148,0.03261944639088799,0.10251545231934128,0.12311580997689738,0.17101351351351352,0.9161996830409851,0.7668490638587583,0.2874810350861573,0.9698505323505323,0.12311580997689738,0.2116657604966911,0.12301514103278968,17.25,17.25
oracle_compose_exact_not_L500,gold_size_bin,51-100,32,0.04868425277753467,0.12636690483565433,0.12828687776078188,0.12828687776078188,0.9559850467228941,0.7126279930205943,0.2453783149216003,0.96875,0.12828687776078188,0.22225014589634712,0.12828687776078188,12.5625,12.5625
oracle_compose_truncated_not_L10,overall,all,700,0.3839688773349839,0.5639926868587934,0.5642307820968886,0.5643287157287158,0.39775700166217737,0.476963882262734,0.47348751556708407,0.18581376364280117,0.5642307820968886,0.22560595520610727,0.15136720134012263,8.06,8.06
oracle_compose_truncated_not_L10,template,_,100,0.92,0.925,0.925,0.925,0.9168978648383113,0.9186702577061518,0.9186702577061518,0.18499999999999997,0.925,0.30833333333333335,0.18454545454545454,10.0,10.0
oracle_compose_truncated_not_L10,template,_ or _,100,0.48,0.9475,0.9475,0.9475,0.48464540526410543,0.7025025441858007,0.7025025441858007,0.2327129741603426,0.9475,0.37112090221290656,0.23167373079501224,16.91,16.91
oracle_compose_truncated_not_L10,template,_ or _ or _,100,0.17566666666666667,0.9433333333333335,0.945,0.945,0.21363275892777384,0.5942470080957811,0.5949159553025142,0.26611035546624967,0.945,0.41127042881321735,0.2643627334891553,21.78,21.78
oracle_compose_truncated_not_L10,template,_ that are also _,100,0.18100867223552608,0.18100867223552608,0.18100867223552608,0.18140101010101006,0.22372721052213357,0.1983129229758026,0.1861608561669038,0.2243611111111111,0.18100867223552608,0.12510774943916506,0.11536978334663718,0.8,0.8
oracle_compose_truncated_not_L10,template,_ that are also _ but not _,100,0.001106802442694235,0.001106802442694235,0.001106802442694235,0.0014000000000000002,0.04623068933291537,0.019361378024408883,0.0065099307570254585,0.13,0.001106802442694235,0.002192100926956957,0.001106802442694235,0.15,0.15
oracle_compose_truncated_not_L10,template,_ that are also both _ and _,100,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
oracle_compose_truncated_not_L10,template,_ that are not _,100,0.92,0.94,0.94,0.94,0.8891650827500022,0.8956530648511927,0.8956530648511927,0.2525119047619048,0.94,0.3512171717171717,0.2525119047619048,6.77,6.77
oracle_compose_truncated_not_L10,gold_size_bin,01-02,223,0.9103139013452914,0.92152466367713,0.92152466367713,0.92152466367713,0.8950954921920687,0.8987996962140559,0.8987996962140559,0.25196099366502955,0.92152466367713,0.35545363953435705,0.2517571616226325,7.820627802690583,7.820627802690583
oracle_compose_truncated_not_L10,gold_size_bin,03-05,138,0.39420289855072466,0.8532608695652174,0.8532608695652174,0.8532608695652174,0.40708566788840195,0.6234025738503092,0.6234025738503092,0.21142135991873595,0.8532608695652174,0.3362953763598588,0.21047109542420045,15.876811594202898,15.876811594202898
oracle_compose_truncated_not_L10,gold_size_bin,06-20,159,0.07023060796645703,0.44863731656184486,0.449685534591195,0.449685534591195,0.08584902044395257,0.27449937130072655,0.27492009281439517,0.13022758046461422,0.449685534591195,0.2001910136160495,0.12929959282941567,10.553459119496855,10.553459119496855
oracle_compose_truncated_not_L10,gold_size_bin,101-200,148,0.0012259895791960915,0.0012259895791960915,0.0012259895791960915,0.0016891891891891893,0.05475326560961579,0.02293062657804386,0.007710029268065524,0.14864864864864866,0.0012259895791960915,0.002430123238017427,0.0012259895791960915,0.17567567567567569,0.17567567567567569
oracle_compose_truncated_not_L10,gold_size_bin,51-100,32,0.0009406565656565656,0.0009406565656565656,0.0009406565656565656,0.0009406565656565656,0.027884583602554993,0.011678042702208064,0.003937323772475966,0.0625,0.0009406565656565656,0.0018504901960784315,0.0009406565656565656,0.09375,0.09375
oracle_compose_truncated_not_L100,overall,all,700,0.37743889320863755,0.39706636066778184,0.5798282654296866,0.581452691762996,0.48578192772035095,0.4343160951151179,0.45071835248999703,0.198865213872496,0.5835663606677818,0.0609609970374813,0.04118014332624437,54.44714285714286,77.74857142857142
oracle_compose_truncated_not_L100,template,_,100,0.92,0.935,0.945,0.945,0.9168978648383113,0.9218600833457177,0.9240707428049874,0.0189,0.945,0.03705882352941175,0.018895049504950495,100.0,100.0
oracle_compose_truncated_not_L100,template,_ or _,100,0.4325,0.475,0.955,0.955,0.42073694602561545,0.44160767499519066,0.5660440509990794,0.02504330957545028,0.9625,0.048746444916444344,0.02503509535869372,100.0,162.17
oracle_compose_truncated_not_L100,template,_ or _ or _,100,0.12533333333333332,0.16799999999999998,0.9473333333333334,0.9473333333333334,0.15068705504494864,0.16694906300340684,0.39725731718982343,0.030476869246664196,0.966,0.05892894302095969,0.030463321603050014,100.0,200.94
oracle_compose_truncated_not_L100,template,_ that are also _,100,0.20089671745139867,0.20403833623172749,0.20403833623172749,0.20952804179599216,0.5214247135942647,0.3502153615385151,0.24394495418293602,0.5493563035758602,0.20403833623172749,0.12175741258997418,0.10339463980758763,8.53,8.53
oracle_compose_truncated_not_L100,template,_ that are also _ but not _,100,0.015299771883300901,0.01938375865031565,0.01938375865031565,0.025265037419216353,0.43402264399940615,0.20762369852000417,0.06996409553265233,0.5852222222222223,0.01938375865031565,0.03702039358569757,0.01937267472972378,2.55,2.55
oracle_compose_truncated_not_L100,template,_ that are also both _ and _,100,0.028042429792429796,0.028042429792429796,0.028042429792429796,0.028042429792429796,0.05646708039705202,0.042340963895762224,0.042340963895762224,0.12,0.028042429792429796,0.039518759018759016,0.028042429792429796,0.15,0.15
oracle_compose_truncated_not_L100,template,_ that are not _,100,0.92,0.95,0.96,0.96,0.9002371901428583,0.9096158205072278,0.9114063428247383,0.06305779248727508,0.96,0.08369620260112243,0.06305779248727508,69.9,69.9
oracle_compose_truncated_not_L100,gold_size_bin,01-02,223,0.9170403587443946,0.9372197309417041,0.9461883408071748,0.9461883408071748,0.9072944066855715,0.9137252806191032,0.9155195325369417,0.08579107446777362,0.9461883408071748,0.10416984876366839,0.08354670204846892,79.14798206278027,79.14798206278027
oracle_compose_truncated_not_L100,gold_size_bin,03-05,138,0.35108695652173916,0.38623188405797104,0.8543478260869566,0.8543478260869566,0.3515632895244107,0.3691569904938466,0.493721283238854,0.022828417006465488,0.8684782608695651,0.04441219779595725,0.022821822693040693,89.85507246376811,152.44202898550725
oracle_compose_truncated_not_L100,gold_size_bin,06-20,159,0.05432437932437932,0.07738517597008163,0.4631294107709203,0.4631294107709203,0.079624069180047,0.07882363716050117,0.1938210624449006,0.07799809015924032,0.4673222828883207,0.04354631907614803,0.023299831092941745,47.880503144654085,96.14465408805032
oracle_compose_truncated_not_L100,gold_size_bin,101-200,148,0.014732033864520998,0.019546632207320665,0.019546632207320665,0.027229729729729726,0.44561213980921655,0.21821954612073846,0.07337257365072819,0.585960960960961,0.019546632207320665,0.03731474159313059,0.019541986226322444,2.7364864864864864,2.7364864864864864
oracle_compose_truncated_not_L100,gold_size_bin,51-100,32,0.013728372547526624,0.014040872547526624,0.014040872547526624,0.014040872547526624,0.3310668458625952,0.1402316618744576,0.047867627226595745,0.55625,0.014040872547526624,0.027109120850183722,0.014027722957793825,1.40625,1.40625
oracle_compose_truncated_not_L1000,overall,all,700,0.3913605491234358,0.45698107128065396,0.630636156092566,0.6552577531273526,0.669508607446729,0.6570750835813115,0.5823031854949068,0.38038697705928964,0.7057313941878041,0.18403490432500325,0.1259493203151592,68.47857142857143,739.0671428571428
oracle_compose_truncated_not_L1000,template,_,100,0.92,0.935,0.945,0.945,0.9168978648383113,0.9218600833457177,0.9240707428049874,0.001980000000000001,0.99,0.003952095808383234,0.001980000000000001,100.0,1000.0
oracle_compose_truncated_not_L1000,template,_ or _,100,0.3416666666666666,0.4725,0.955,0.955,0.3044910131723559,0.3660362262771671,0.49217045424876926,0.0027784132817349565,1.0,0.005540217669419498,0.0027784132817349565,100.0,1537.94
oracle_compose_truncated_not_L1000,template,_ or _ or _,100,0.07799999999999999,0.16033333333333333,0.5926666666666667,0.5926666666666667,0.09995185821815276,0.13840467193016465,0.26766299590840137,0.003530451938570089,0.9983333333333333,0.007032937025756746,0.0035304458236636587,100.0,1834.97
oracle_compose_truncated_not_L1000,template,_ that are also _,100,0.21957388801762565,0.30259429632398066,0.4284333458937823,0.5150069055555893,0.9782438876038995,0.9506721257411965,0.6087270287579779,0.7994600703105479,0.4284333458937823,0.3751402436161667,0.2523788403867815,44.74,107.94
oracle_compose_truncated_not_L1000,template,_ that are also _ but not _,100,0.03948390147595887,0.15065040223838508,0.305563613018634,0.39134123260033304,0.9886879492248767,0.953025872520776,0.5121739491725424,0.9834170760230191,0.305563613018634,0.4563061016274623,0.3046300962687486,39.52,39.52
oracle_compose_truncated_not_L1000,template,_ that are also both _ and _,100,0.27079938770379947,0.2777894670688788,0.2777894670688788,0.2777894670688788,0.5369783815337928,0.3988386773540742,0.3988386773540742,0.8223452380952381,0.2777894670688788,0.3854789272475031,0.2671498566792685,2.8,2.8
oracle_compose_truncated_not_L1000,template,_ that are not _,100,0.87,0.9,0.91,0.91,0.8613092975357145,0.870687927900084,0.8724784502175944,0.04919758976591722,0.94,0.05479380728033125,0.04919758976591722,92.29,650.3
oracle_compose_truncated_not_L1000,gold_size_bin,01-02,223,0.8946188340807175,0.9147982062780269,0.9237668161434978,0.9237668161434978,0.8898379526016504,0.8962688265351821,0.8980630784530208,0.03410139643782407,0.9573991031390134,0.03794983862483386,0.031859243971456355,91.75336322869956,773.9103139013453
oracle_compose_truncated_not_L1000,gold_size_bin,03-05,138,0.3007246376811594,0.4056763285024155,0.8342995169082125,0.8342995169082125,0.2915708548311654,0.3415223497778532,0.45651240742834515,0.0750067477663685,0.9241545893719807,0.041578257169898054,0.028146844384725988,89.97101449275362,1433.231884057971
oracle_compose_truncated_not_L1000,gold_size_bin,06-20,159,0.1638151285348843,0.21118834406847722,0.4145426417623976,0.4145426417623976,0.3288817618425401,0.26153915782409676,0.32236071278771944,0.4496642892889202,0.6199933755150182,0.20984688250853514,0.144300313902625,49.100628930817614,878.7924528301887
